"","x","y","z","group","label","date"
"516",7.41640361655758,22.7670618960842,19306900000,"Equity","iShares Russell 1000 ETF","2017/11"
"517",10.5671706692986,21.7886205516288,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2017/11"
"518",10.2626678590355,21.4809567462,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2017/11"
"519",6.6837563089755,26.7394117377698,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2017/12"
"520",11.2858077964202,29.6595026844294,14009500000,"Equity","iShares MSCI Eurozone ETF","2017/12"
"521",7.14278781121758,18.938277770391,11599100000,"Equity","Schwab US Broad Market ETF","2017/12"
"522",11.7726070392919,23.1621065681888,26989199356,"Equity","Nikko Listed IDX Fund 225","2017/12"
"523",6.97187244214488,19.485908061196,142638500000,"Equity","iShares Core S&P 500 ETF","2017/12"
"524",7.43864743013431,24.4719414547115,19794400000,"Equity","iShares S&P 500 Growth ETF","2017/12"
"525",7.3390696022069,16.2897431482205,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2017/12"
"526",11.1397585275058,33.7776938811541,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2017/12"
"527",6.90776497842017,19.6459443494645,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2017/12"
"528",11.7782213165324,23.1064871583876,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2017/12"
"529",10.7707031391415,22.7362447058139,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2017/12"
"530",7.72303003088438,21.6710361917443,15334200000,"Equity","Schwab International Equity ETF","2017/12"
"531",7.34569426296086,19.0890399235285,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2017/12"
"532",7.62047296674723,10.0085765658237,16139400000,"Equity","SPDR S&P Dividend ETF","2017/12"
"533",5.79668694169,17.2293239802054,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2017/12"
"534",11.6689816442861,29.2625111842566,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2017/12"
"535",8.16864618163309,22.4869167525931,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2017/12"
"536",6.67075881398567,14.085634250957,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2017/12"
"537",8.4440730623479,11.024862231616,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2017/12"
"538",7.54234285984813,11.9726921555586,35916900000,"Equity","iShares Russell 1000 Value ETF","2017/12"
"539",3.54066259978749,0.432512784272454,24728600000,"Bond","iShares TIPS Bond ETF","2017/12"
"540",12.8562284506013,22.2049273424653,32094100000,"Equity","Financial Select Sector SPDR Fund","2017/12"
"541",10.7692640241375,22.7223619897763,71368907131.2,"Equity","Nomura TOPIX ETF","2017/12"
"542",8.10454480312312,23.675481868556,58828400000,"Equity","iShares Core MSCI EAFE ETF","2017/12"
"543",6.99441405997773,18.6371092162115,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2017/12"
"544",3.61979793520427,1.65465465941992,16203200000,"Bond","iShares US Preferred Stock ETF","2017/12"
"545",6.77381692471213,19.0045150697872,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2017/12"
"546",7.98946849338412,16.3582179429778,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2017/12"
"547",10.2754433217908,31.6542370865846,19810700000,"Equity","Technology Select Sector SPDR Fund","2017/12"
"548",8.34117621634867,18.8891131185852,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2017/12"
"549",8.62091845251305,18.5774066203202,15278400000,"Equity","Health Care Select Sector SPDR Fund","2017/12"
"550",11.4754005890644,8.84326707782355,36770400000,"Commodity","SPDR Gold Shares","2017/12"
"551",1.40528472495256,-0.0467156317096262,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2017/12"
"552",9.66373583380967,15.1570855884999,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2017/12"
"553",11.947825161801,22.8353882015478,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2017/12"
"554",10.2509542589007,29.8533359058695,60007800000,"Equity","PowerShares QQQ Trust Series 1","2017/12"
"555",9.81754898272964,15.3282894669719,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2017/12"
"556",11.7840508429473,23.0404069019871,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2017/12"
"557",6.84686258344795,19.4860375490997,12047200000,"Equity","Schwab US Large-Cap ETF","2017/12"
"558",4.26489547024507,3.64387251238618,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2017/12"
"559",2.94418239251594,0.786494040410646,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2017/12"
"560",7.51744584537505,13.612042787723,15522900000,"Equity","iShares S&P 500 Value ETF","2017/12"
"561",6.69496506048452,21.0387798486955,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2017/12"
"562",7.60974900539102,22.7881619407533,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2017/12"
"563",5.90323877837944,23.7931751289409,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2017/12"
"564",7.19649468757743,18.8810307672936,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2017/12"
"565",0.263012982093849,-0.11754593110761,13846900000,"Bond","iShares Short Treasury Bond ETF","2017/12"
"566",6.77629492458817,22.2956636649597,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2017/12"
"567",11.4423240181143,8.94807392294177,12179100000,"Commodity","iShares Gold Trust","2017/12"
"568",10.7669747661717,22.7682289398855,33730501554.4,"Equity","Daiwa ETF TOPIX","2017/12"
"569",12.25064130072,14.5502035218638,42090700000,"Equity","iShares Russell 2000 ETF","2017/12"
"570",10.7367312387548,12.5866266871632,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2017/12"
"571",7.62465752441854,11.984114999354,16733400000,"Equity","iShares Select Dividend ETF","2017/12"
"572",8.17222150597196,15.7088842147226,16929100000,"Equity","iShares Russell Mid-Cap ETF","2017/12"
"573",7.47186511902554,23.2676720250183,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2017/12"
"574",3.5176417981142,5.2699506593026,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2017/12"
"575",0.782764052122933,-0.734725756578369,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2017/12"
"576",6.81602230237216,19.3148923766979,254672400000,"Equity","SPDR S&P 500 ETF Trust","2017/12"
"577",13.3563710824085,-2.88868102048978,18528200000,"Equity","Energy Select Sector SPDR Fund","2017/12"
"578",7.61772999508694,23.179881170462,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2017/12"
"579",9.94767265318959,19.3977043534528,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2017/12"
"580",11.6131189922169,19.9127394113438,21397700000,"Equity","iShares MSCI Japan ETF","2017/12"
"581",3.43676176343947,1.76337547515495,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2017/12"
"582",8.18129574380739,28.3113024862869,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2017/12"
"583",2.56703269510869,-0.750577278860665,12185700000,"Bond","iShares MBS ETF","2017/12"
"584",2.62518855677112,1.72415827391135,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2017/12"
"585",9.19829531734504,19.4887301099277,12378100000,"Equity","Industrial Select Sector SPDR Fund","2017/12"
"586",7.69769361088885,27.0195465634599,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2017/12"
"587",2.50776524824407,-0.255768689077551,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2017/12"
"588",0.876117845187023,-0.362092632416344,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2017/12"
"589",12.7656983875705,13.8304213610125,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2017/12"
"590",7.04116322790393,19.2954023664542,19306900000,"Equity","iShares Russell 1000 ETF","2017/12"
"591",9.51231244592919,29.1810077276603,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2017/12"
"592",9.73837800324711,29.8017981357546,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2017/12"
"593",6.89560434087235,29.1012157333093,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2018/01"
"594",11.0852958028263,32.10479280896,14009500000,"Equity","iShares MSCI Eurozone ETF","2018/01"
"595",12.0313248441674,17.2049297586135,26989199356,"Equity","Nikko Listed IDX Fund 225","2018/01"
"596",7.18182800077852,22.5044102129663,11599100000,"Equity","Schwab US Broad Market ETF","2018/01"
"597",7.02037764795543,23.3353888202556,142638500000,"Equity","iShares Core S&P 500 ETF","2018/01"
"598",7.62042836739094,30.7329065333497,19794400000,"Equity","iShares S&P 500 Growth ETF","2018/01"
"599",7.29582688262152,19.1812107380345,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2018/01"
"600",11.2690289615896,40.8708219007824,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2018/01"
"601",6.9574147904737,23.585382317394,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2018/01"
"602",12.0338607508208,17.1480218501945,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2018/01"
"603",10.9060753355338,17.6466072379733,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2018/01"
"604",7.15651430242696,26.6292808589351,15334200000,"Equity","Schwab International Equity ETF","2018/01"
"605",7.35892599202248,22.4529272614435,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2018/01"
"606",7.38232563413501,11.3750409805198,16139400000,"Equity","SPDR S&P Dividend ETF","2018/01"
"607",5.74347565216715,18.8360667642504,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2018/01"
"608",11.725536765832,44.9361111473038,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2018/01"
"609",7.90672224376109,26.0114609363925,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2018/01"
"610",8.23237526799166,11.4539732321957,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2018/01"
"611",6.76568572120441,15.6419202926882,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2018/01"
"612",7.48998944456496,13.2557608641489,35916900000,"Equity","iShares Russell 1000 Value ETF","2018/01"
"613",3.38784301787213,-0.180605211034124,24728600000,"Bond","iShares TIPS Bond ETF","2018/01"
"614",12.6119425118094,24.5023033329582,32094100000,"Equity","Financial Select Sector SPDR Fund","2018/01"
"615",10.9013621410089,17.6350612687999,71368907131.2,"Equity","Nomura TOPIX ETF","2018/01"
"616",7.83193209219757,27.4533554225436,58828400000,"Equity","iShares Core MSCI EAFE ETF","2018/01"
"617",7.03375160353366,23.3407591580344,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2018/01"
"618",3.47941870093148,0.371903637668103,16203200000,"Bond","iShares US Preferred Stock ETF","2018/01"
"619",6.86295406087906,22.5057936453774,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2018/01"
"620",7.83617290614474,19.9710123938469,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2018/01"
"621",10.3736685432853,36.9414286190152,19810700000,"Equity","Technology Select Sector SPDR Fund","2018/01"
"622",8.26393817838114,29.1534882418792,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2018/01"
"623",10.9046823317048,15.1308446270308,36770400000,"Commodity","SPDR Gold Shares","2018/01"
"624",9.2157273340942,24.0297624453353,15278400000,"Equity","Health Care Select Sector SPDR Fund","2018/01"
"625",1.32913066917002,-0.258393017577285,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2018/01"
"626",9.48159098352884,15.7546683117981,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2018/01"
"627",12.1714856558396,16.1869661602293,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2018/01"
"628",10.4085020139654,38.1103846870922,60007800000,"Equity","PowerShares QQQ Trust Series 1","2018/01"
"629",9.61812514899583,16.0412650583693,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2018/01"
"630",12.0427068492409,17.0837711551574,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2018/01"
"631",6.91409283356229,23.44254459381,12047200000,"Equity","Schwab US Large-Cap ETF","2018/01"
"632",4.24627155899509,2.21332207032192,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2018/01"
"633",2.89428690536044,0.0172216550077042,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2018/01"
"634",7.46802812843291,15.0015510764022,15522900000,"Equity","iShares S&P 500 Value ETF","2018/01"
"635",6.70850759829211,25.0037942248995,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2018/01"
"636",7.40460988007746,25.7111566598852,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2018/01"
"637",5.89205576654341,26.638140191467,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2018/01"
"638",7.25192052437669,22.3974872321538,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2018/01"
"639",0.255547031978162,0.0252959856385182,13846900000,"Bond","iShares Short Treasury Bond ETF","2018/01"
"640",6.88697728087544,25.5360904789391,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2018/01"
"641",10.8702574193348,15.3572180983006,12179100000,"Commodity","iShares Gold Trust","2018/01"
"642",10.9000086668734,17.6765400219398,33730501554.4,"Equity","Daiwa ETF TOPIX","2018/01"
"643",10.567139562843,7.52358464834779,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2018/01"
"644",11.9476560444631,14.2191815760384,42090700000,"Equity","iShares Russell 2000 ETF","2018/01"
"645",7.49797648517381,12.1047910921038,16733400000,"Equity","iShares Select Dividend ETF","2018/01"
"646",7.37545866871949,27.5850298289792,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2018/01"
"647",8.01606055063184,18.3392856488508,16929100000,"Equity","iShares Russell Mid-Cap ETF","2018/01"
"648",3.38977276212423,4.32067109538179,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2018/01"
"649",0.760274483366391,-0.881914581105026,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2018/01"
"650",13.8893469418558,-1.66780779134816,18528200000,"Equity","Energy Select Sector SPDR Fund","2018/01"
"651",6.86941470478246,23.1817928898653,254672400000,"Equity","SPDR S&P 500 ETF Trust","2018/01"
"652",7.51188931728524,27.4786786360852,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2018/01"
"653",9.99139003576817,23.2965074541154,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2018/01"
"654",3.32715773452453,0.805232091449581,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2018/01"
"655",11.2298480707918,26.7292388207584,21397700000,"Equity","iShares MSCI Japan ETF","2018/01"
"656",7.85543533200799,33.6713635949955,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2018/01"
"657",2.41876440979951,-0.909825655776664,12185700000,"Bond","iShares MBS ETF","2018/01"
"658",2.52781004125322,0.891861541500227,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2018/01"
"659",9.19879861036878,25.1755863411014,12378100000,"Equity","Industrial Select Sector SPDR Fund","2018/01"
"660",2.30016391669725,-0.120524365252617,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2018/01"
"661",7.83133217162459,33.390480954717,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2018/01"
"662",0.850945791918443,-0.435013928991379,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2018/01"
"663",12.454579260112,12.7868775520704,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2018/01"
"664",7.07700754431656,22.9537835160788,19306900000,"Equity","iShares Russell 1000 ETF","2018/01"
"665",9.65571490458738,40.1769948290732,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2018/01"
"666",9.39015803630644,39.6494471054072,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2018/01"
"667",10.496152784538,24.1325213443537,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2018/02"
"668",12.0331799659389,22.6890841492557,14009500000,"Equity","iShares MSCI Eurozone ETF","2018/02"
"669",13.4371709046713,15.3321327868836,26989199356,"Equity","Nikko Listed IDX Fund 225","2018/02"
"670",9.90147272290638,17.0389156297501,11599100000,"Equity","Schwab US Broad Market ETF","2018/02"
"671",10.6385879635621,25.7237658759981,19794400000,"Equity","iShares S&P 500 Growth ETF","2018/02"
"672",9.95893759450611,17.9671615191054,142638500000,"Equity","iShares Core S&P 500 ETF","2018/02"
"673",9.68635094892726,13.0851793307608,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2018/02"
"674",13.815487107838,36.6084802225452,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2018/02"
"675",9.88152017138363,18.0798761051985,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2018/02"
"676",13.4413258556665,15.3068389808561,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2018/02"
"677",12.2397841006817,15.7516186376448,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2018/02"
"678",8.32534147285995,17.2780294083835,15334200000,"Equity","Schwab International Equity ETF","2018/02"
"679",10.0158783522312,17.0278829920272,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2018/02"
"680",9.25075816104656,5.90876164732865,16139400000,"Equity","SPDR S&P Dividend ETF","2018/02"
"681",8.24057868880563,13.2006435624561,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2018/02"
"682",13.727244302433,30.4524588083159,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2018/02"
"683",9.03378330681039,17.1139900064286,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2018/02"
"684",9.60153368324303,11.2232274966636,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2018/02"
"685",10.0245728630956,5.52819426863533,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2018/02"
"686",9.98512957293703,8.35210632160117,35916900000,"Equity","iShares Russell 1000 Value ETF","2018/02"
"687",3.38475644701992,-1.76168202677364,24728600000,"Bond","iShares TIPS Bond ETF","2018/02"
"688",14.6702317542317,22.1041393890221,32094100000,"Equity","Financial Select Sector SPDR Fund","2018/02"
"689",12.2360184005349,15.7506522017714,71368907131.2,"Equity","Nomura TOPIX ETF","2018/02"
"690",8.9690261076963,18.4857786006221,58828400000,"Equity","iShares Core MSCI EAFE ETF","2018/02"
"691",9.74814552610477,17.2655335663011,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2018/02"
"692",9.77550206822277,17.2892902134651,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2018/02"
"693",3.54458071136893,-1.36747436945569,16203200000,"Bond","iShares US Preferred Stock ETF","2018/02"
"694",9.9026741018763,13.2324240086089,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2018/02"
"695",13.2880481847732,33.1493606534967,19810700000,"Equity","Technology Select Sector SPDR Fund","2018/02"
"696",10.6885272416769,20.9706009193951,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2018/02"
"697",10.0875987535984,7.5997874881873,36770400000,"Commodity","SPDR Gold Shares","2018/02"
"698",11.3177536560302,17.9793973363785,15278400000,"Equity","Health Care Select Sector SPDR Fund","2018/02"
"699",1.33407274989251,-1.13535506712324,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2018/02"
"700",13.4867940992236,15.1701271219631,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2018/02"
"701",11.0309787089974,9.85822031698673,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2018/02"
"702",13.0155668758868,31.3925826625031,60007800000,"Equity","PowerShares QQQ Trust Series 1","2018/02"
"703",11.1581301255607,10.1176652228172,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2018/02"
"704",13.4486505243469,15.2092056981917,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2018/02"
"705",4.23502678983285,0,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2018/02"
"706",9.80662926925248,17.9024089380584,12047200000,"Equity","Schwab US Large-Cap ETF","2018/02"
"707",2.87885566871622,-1.29799780376662,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2018/02"
"708",10.0403062705846,9.38971015980565,15522900000,"Equity","iShares S&P 500 Value ETF","2018/02"
"709",9.16290767256867,17.5726946893193,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2018/02"
"710",9.2811716606891,16.3155879967211,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2018/02"
"711",7.85702595265492,19.4473264320261,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2018/02"
"712",9.94622629947704,16.9878776351042,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2018/02"
"713",0.261073089019788,-0.0589830541754655,13846900000,"Bond","iShares Short Treasury Bond ETF","2018/02"
"714",9.90492174814802,19.9699570523554,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2018/02"
"715",10.061090871515,7.70069588480931,12179100000,"Commodity","iShares Gold Trust","2018/02"
"716",12.2341402665691,15.7922444551195,33730501554.4,"Equity","Daiwa ETF TOPIX","2018/02"
"717",12.9923796584096,10.3327881174118,42090700000,"Equity","iShares Russell 2000 ETF","2018/02"
"718",11.3662721575448,5.14620792153402,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2018/02"
"719",9.33688850726473,6.83055088414812,16733400000,"Equity","iShares Select Dividend ETF","2018/02"
"720",9.98043589585447,12.1068229801361,16929100000,"Equity","iShares Russell Mid-Cap ETF","2018/02"
"721",9.2332228196559,17.93195549086,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2018/02"
"722",3.58170928782941,0.699544492023008,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2018/02"
"723",0.770964704100435,-1.16700362204095,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2018/02"
"724",15.7602587392485,-7.80701383065546,18528200000,"Equity","Energy Select Sector SPDR Fund","2018/02"
"725",9.83907126886172,17.8226586072842,254672400000,"Equity","SPDR S&P 500 ETF Trust","2018/02"
"726",9.43706040286592,17.8156437978588,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2018/02"
"727",12.2351252174585,17.9280961927315,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2018/02"
"728",12.0507720820867,19.4419412645722,21397700000,"Equity","iShares MSCI Japan ETF","2018/02"
"729",3.32070045553831,-0.997809343534439,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2018/02"
"730",9.07312898857772,24.5045810278997,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2018/02"
"731",2.45287102625583,-1.83710501925446,12185700000,"Bond","iShares MBS ETF","2018/02"
"732",2.89671021432622,-1.07823201882603,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2018/02"
"733",11.5327497603963,19.342516519659,12378100000,"Equity","Industrial Select Sector SPDR Fund","2018/02"
"734",10.6576329033978,27.1678407426734,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2018/02"
"735",2.21780614915341,0.745505988708883,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2018/02"
"736",0.857669753833581,-1.01845461137343,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2018/02"
"737",13.4093922702252,9.89619930718848,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2018/02"
"738",9.88934626149734,17.4826159829901,19306900000,"Equity","iShares Russell 1000 ETF","2018/02"
"739",10.8807851610769,28.491614925952,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2018/02"
"740",10.5976433139799,28.0964359888736,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2018/02"
"741",11.7752502820629,14.4760652268252,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2018/03"
"742",12.0374976903726,20.0344235362039,14009500000,"Equity","iShares MSCI Eurozone ETF","2018/03"
"743",11.0678535417608,10.5396552588162,11599100000,"Equity","Schwab US Broad Market ETF","2018/03"
"744",14.6528183301939,12.5268259854589,26989199356,"Equity","Nikko Listed IDX Fund 225","2018/03"
"745",11.3096072660544,10.5172953426026,142638500000,"Equity","iShares Core S&P 500 ETF","2018/03"
"746",12.2705701126323,17.3079798221513,19794400000,"Equity","iShares S&P 500 Growth ETF","2018/03"
"747",10.592316013009,8.38114099191849,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2018/03"
"748",15.6145659322924,26.1438094875212,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2018/03"
"749",11.2251859299607,10.726191566288,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2018/03"
"750",14.6592814256536,12.5014943239568,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2018/03"
"751",13.0823122886277,12.4532258394478,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2018/03"
"752",8.58839937015189,13.9492224766343,15334200000,"Equity","Schwab International Equity ETF","2018/03"
"753",11.2691225859326,10.548306327918,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2018/03"
"754",9.87884336623538,2.54504740431658,16139400000,"Equity","SPDR S&P Dividend ETF","2018/03"
"755",9.04961331109426,7.86486467082623,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2018/03"
"756",14.6868114510454,24.7974868572658,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2018/03"
"757",9.26523916060525,13.3941175699885,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2018/03"
"758",10.8195861172711,2.66675471151261,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2018/03"
"759",10.5198481933086,4.73207115881891,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2018/03"
"760",11.0014289258218,2.57608131339815,35916900000,"Equity","iShares Russell 1000 Value ETF","2018/03"
"761",3.29000070707398,-1.2810601347535,24728600000,"Bond","iShares TIPS Bond ETF","2018/03"
"762",15.7391295056736,11.3663400005839,32094100000,"Equity","Financial Select Sector SPDR Fund","2018/03"
"763",13.0807169662948,12.4565902309261,71368907131.2,"Equity","Nomura TOPIX ETF","2018/03"
"764",9.2075354774817,14.7104145721673,58828400000,"Equity","iShares Core MSCI EAFE ETF","2018/03"
"765",10.7339263075578,10.7821874260327,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2018/03"
"766",3.51394334383616,-2.76935375034134,16203200000,"Bond","iShares US Preferred Stock ETF","2018/03"
"767",11.1226143663211,10.1717917567007,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2018/03"
"768",10.9458740478592,9.55335789681182,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2018/03"
"769",15.061492559191,22.8431404174008,19810700000,"Equity","Technology Select Sector SPDR Fund","2018/03"
"770",11.837955105744,15.8067945603303,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2018/03"
"771",9.91998442036094,4.59000568885872,36770400000,"Commodity","SPDR Gold Shares","2018/03"
"772",12.2670777779053,7.73867455527524,15278400000,"Equity","Health Care Select Sector SPDR Fund","2018/03"
"773",1.26041285466154,-1.51838356785694,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2018/03"
"774",11.7526169735923,7.86078506552572,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2018/03"
